record - recordId,record - aatNedId,record - subjectId,record - status,record - pt,record - bt,record - uf,record - eq
300227864,800025594,300227864,voorkeursterm,inslageenheden,inslag,inslageenheid,inslageenheid
300227865,800025595,300227865,voorkeursterm,flotteerkettingstelsel,ketting,,
300227866,800025596,300227866,voorkeursterm,flotteerinslagstelsel,inslag,,
300227867,800025597,300227867,voorkeursterm,scheuten,inslag,scheut,scheut
300227868,800025598,300227868,voorkeursterm,pool,textielonderdelen,,
300227871,800025599,300227871,voorkeursterm,kettingpoolstelsels,ketting,kettingpoolstelsel,kettingpoolstelsel
300227872,800025600,300227872,voorkeursterm,poolweefsel,textielmaterialen naar weeftechniek,,
300227873,800025601,300227873,voorkeursterm,poolinslagstelsels,inslag,poolinslagstelsel,poolinslagstelsel
300227874,800025602,300227874,voorkeursterm,plooien,textielonderdelen,plooi,plooi
300227875,800025603,300227875,voorkeursterm,pluche,gesneden fluweel,,
300227878,800025604,300227878,voorkeursterm,vrachtvoertuigen naar vorm,vrachtvoertuigen,vrachtvoertuig naar vorm,vrachtvoertuig naar vorm
300227879,800025605,300227879,voorkeursterm,rafel,garen naar vorm,,
300227880,800025606,300227880,voorkeursterm,vrachtvoertuigen naar functie,vrachtvoertuigen,vrachtvoertuig naar functie,vrachtvoertuig naar functie
300227881,800025607,300227881,voorkeursterm,commercial vehicles,vrachtvoertuigen naar functie,commercial vehicle,commercial vehicle
300227885,800025608,300227885,voorkeursterm,reverse appliqué,appliqué,,
300227887,800025609,300227887,voorkeursterm,juchtleer,plantaardig gelooid leer,,
300227889,800025610,300227889,voorkeursterm,dubbeldekkers,bussen,dubbeldekker,dubbeldekker
300227890,800025611,300227890,voorkeursterm,S-twist,garen naar vorm : twist,,
300227893,800025612,300227893,voorkeursterm,zelfkant,textielonderdelen,,
300227894,800025613,300227894,voorkeursterm,lakenstof,interieurtextielmaterialen,,
300227895,800025614,300227895,voorkeursterm,effen fluweel,fluweel,,
300227905,800025615,300227905,voorkeursterm,suzani,bedekkingen en voorhangen naar vorm,,
300227906,800025616,300227906,voorkeursterm,tabijn,textielmaterialen naar weeftechniek,,
300227909,800025617,300227909,voorkeursterm,badstof,poolkettingweefsel,,
300227910,800025618,300227910,voorkeursterm,tijk,textielmaterialen naar procedé of techniek,,
300227911,800025619,300227911,voorkeursterm,elektrische voertuigen,motorvoertuigen,elektrisch voertuig,elektrisch voertuig
300227912,800025620,300227912,voorkeursterm,handdoekenstof,interieurtextielmaterialen,,
300227913,800025621,300227913,voorkeursterm,dwarse zelfkant,textielonderdelen,,
300227914,800025622,300227914,voorkeursterm,turkeywork,textielmaterialen naar procedé of techniek,,
300227915,800025623,300227915,voorkeursterm,keperweefsel,textielmaterialen naar weeftechniek,,
300227916,800025624,300227916,voorkeursterm,kruiswerk,keperweefsel,,
300227918,800025625,300227918,voorkeursterm,ongesneden fluweel,fluweel,,
300227920,800025626,300227920,voorkeursterm,halfrupsvoertuigen,militaire voertuigen,halfrupsvoertuig,halfrupsvoertuig
300227921,800025627,300227921,voorkeursterm,auto's naar vorm,auto's,auto naar vorm,auto naar vorm
300227922,800025628,300227922,voorkeursterm,gesloten auto's,auto's naar vorm,gesloten auto,gesloten auto
300227923,800025629,300227923,voorkeursterm,open auto's,auto's naar vorm,open auto,open auto
300227924,800025630,300227924,voorkeursterm,auto's naar functie,auto's,auto naar functie,auto naar functie
300227925,800025631,300227925,voorkeursterm,inslagfluweel,inslagpoolweefsel,,
300227926,800025632,300227926,voorkeursterm,hot rods,auto's naar vorm,hot rod,hot rod
300227928,800025633,300227928,voorkeursterm,vulkettingstelsels,ketting,vulkettingstelsel,vulkettingstelsel
300227929,800025634,300227929,voorkeursterm,vulinslagstelsels,inslag,vulinslagstelsel,vulinslagstelsel
300227930,800025635,300227930,voorkeursterm,ketting,textielonderdelen,,
300227932,800025636,300227932,voorkeursterm,poolkettingweefsel,poolweefsel,,
300227933,800025637,300227933,voorkeursterm,bromfietsen,motorfietsen,bromfiets,bromfiets
300227934,800025638,300227934,voorkeursterm,inslag,textielonderdelen,,
300227935,800025639,300227935,voorkeursterm,brommers,motorfietsen,brommer,brommer
300227937,800025640,300227937,voorkeursterm,boucléstof,inslagpoolweefsel,,
300227939,800025641,300227939,voorkeursterm,inslagpoolweefsel,poolweefsel,,
300227940,800025642,300227940,voorkeursterm,witwerk,borduurwerk,,
300227943,800025643,300227943,voorkeursterm,kamgaren,garen naar samenstelling of oorsprong,,
300227944,800025644,300227944,voorkeursterm,metergoed,stof,,
300227945,800025645,300227945,voorkeursterm,bestelwagens,vrachtwagens,bestelwagen,bestelwagen
300227948,800025646,300227948,voorkeursterm,politieauto's,auto's naar functie,politieauto,politieauto
300227949,800025647,300227949,voorkeursterm,Z-twist,garen naar vorm : twist,,
300227965,800025648,300227965,voorkeursterm,verkenningswagens,militaire voertuigen,verkenningswagen,verkenningswagen
300227972,800025649,300227972,voorkeursterm,sedans,gesloten auto's,sedan,sedan
300227981,800025650,300227981,voorkeursterm,rupsvoertuigen,landvoertuigen naar vorm,rupsvoertuig,rupsvoertuig
300227982,800025651,300227982,voorkeursterm,autoscooters,open auto's,autoscooter,autoscooter
300227983,800025652,300227983,voorkeursterm,driewielers,gesloten auto's,driewieler,driewieler
300227990,800025653,300227990,voorkeursterm,Jaeger geweren,geweren,Jaeger geweer,Jaeger geweer
300227992,800025654,300227992,voorkeursterm,takelwagens,dienst- en bestelvoertuigen,takelwagen,takelwagen
300228029,800025655,300228029,voorkeursterm,tanks,militaire voertuigen,tank,tank
300228061,800025656,300228061,voorkeursterm,veiligheidspallen,slotonderdelen,veiligheidspal,veiligheidspal
300228062,800025657,300228062,voorkeursterm,verbranden,fysico-chemische procedés,verbrand,verbrand
300228069,800025658,300228069,voorkeursterm,carrosserieën,landvoertuigonderdelen,carrosserie,carrosserie
300228075,800025659,300228075,voorkeursterm,serpentijnen,slotonderdelen,serpentijn,serpentijn
300228083,800025660,300228083,voorkeursterm,bruine rot,toestanden en invloeden: hout,,
300228086,800025661,300228086,voorkeursterm,witte rot,toestanden en invloeden: hout,,
300228087,800025662,300228087,voorkeursterm,dragsters,racewagens,dragster,dragster
300228088,800025663,300228088,voorkeursterm,chassis,landvoertuigonderdelen,,
300228089,800025664,300228089,voorkeursterm,cabrioletten,open auto's,cabriolet,cabriolet
300228095,800025665,300228095,voorkeursterm,vrachtwagenopleggers,vrachtvoertuigen naar vorm,vrachtwagenoplegger,vrachtwagenoplegger
300228124,800025666,300228124,voorkeursterm,jeeps,militaire voertuigen,jeep,jeep
300228142,800025667,300228142,voorkeursterm,uitrusting voor voertuigen,uitrusting naar context,,
300228246,800025668,300228246,voorkeursterm,landvoertuigen naar wijze van aandrijving,landvoertuigen,landvoertuig naar wijze van aandrijving,landvoertuig naar wijze van aandrijving
300228276,800025669,300228276,voorkeursterm,slotplaten,slotonderdelen,slotplaat,slotplaat
300228304,800025670,300228304,voorkeursterm,animes,kurassen,anime,anime
300228310,800025671,300228310,voorkeursterm,maliën broeken,persoonlijke wapenrusting: benen,maliën broek,maliën broek
300228328,800025672,300228328,voorkeursterm,voorhoofdsplaten,helmonderdelen,voorhoofdsplaat,voorhoofdsplaat
300228329,800025673,300228329,voorkeursterm,pickadil,garneersel,,
300228332,800025674,300228332,voorkeursterm,okselschijven,wapenrustingonderdelen,okselschijf,okselschijf
300228335,800025675,300228335,voorkeursterm,rimpelen,wijzigingen in oppervlakte of structuur,gerimpeld,gerimpeld
300228339,800025676,300228339,voorkeursterm,stalen helmkappen,persoonlijke wapenrusting: helmen,stalen helmkap,stalen helmkap
300228340,800025677,300228340,voorkeursterm,blaren,toestanden en invloeden,,
300228341,800025678,300228341,voorkeursterm,plooivorming,toestanden en invloeden,,
300228342,800025679,300228342,voorkeursterm,ouderdomsbarsten,craquelé,ouderdomsbarst,ouderdomsbarst
300228345,800025680,300228345,voorkeursterm,craquelé,barsten,,
300228347,800025681,300228347,voorkeursterm,contractiebarsten,craquelé,,
300228348,800025682,300228348,voorkeursterm,absolute vochtigheid,vochtigheid,,
300228350,800025683,300228350,voorkeursterm,opzwellen,met omvang verwante veranderingen,opgezwollen,opgezwollen
300228352,800025684,300228352,voorkeursterm,zachte rot,toestanden en invloeden: hout,,
300228353,800025685,300228353,voorkeursterm,incidentele scheuren,craquelé,,
300228357,800025686,300228357,voorkeursterm,goederenwagons naar vorm,goederenwagons,goederenwagon naar vorm,goederenwagon naar vorm
300228358,800025687,300228358,voorkeursterm,goederenwagons naar functie,goederenwagons,goederenwagon naar functie,goederenwagon naar functie
300228360,800025688,300228360,voorkeursterm,accordeonplooien,plooien,accordeonplooi,accordeonplooi
300228368,800025689,300228368,voorkeursterm,dubbele plooien,plooien,dubbele plooi,dubbele plooi
300228369,800025690,300228369,voorkeursterm,inwendige spanning,spanning,,
300228376,800025691,300228376,voorkeursterm,auto-oxidatie,oxyderen,geauto-oxideerd,geauto-oxideerd
300228379,800025692,300228379,voorkeursterm,loricae segmentatae,loricae,lorica segmentata,lorica segmentata
300228380,800025693,300228380,voorkeursterm,loricae squamatae,loricae,lorica squamata,lorica squamata
300228409,800025694,300228409,voorkeursterm,geleide voertuigen niet over rails,geleide voertuigen,geleid voertuig niet over rails,geleid voertuig niet over rails
300228410,800025695,300228410,voorkeursterm,railvoertuigen,geleide voertuigen,,
300228411,800025696,300228411,voorkeursterm,magnetische zweefvoertuigen,geleide voertuigen niet over rails,magnetisch zweefvoertuig,magnetisch zweefvoertuig
300228412,800025697,300228412,voorkeursterm,locomotieven naar functie,locomotieven,locomotief naar functie,locomotief naar functie
300228413,800025698,300228413,voorkeursterm,rangeerlocomotieven,locomotieven naar functie,rangeerlocomotief,rangeerlocomotief
300228416,800025699,300228416,voorkeursterm,passagiersrijtuigen,treinstellen,passagiersrijtuig,passagiersrijtuig
300228417,800025700,300228417,voorkeursterm,locomotieven naar wijze van aandrijving,locomotieven,locomotief naar wijze van aandrijving,locomotief naar wijze van aandrijving
300228418,800025701,300228418,voorkeursterm,dieselelektrische locomotieven,locomotieven naar wijze van aandrijving,dieselelektrische locomotief,dieselelektrische locomotief
300228419,800025702,300228419,voorkeursterm,dieselhydraulische locomotieven,locomotieven naar wijze van aandrijving,dieselhydraulische locomotief,dieselhydraulische locomotief
300228420,800025703,300228420,voorkeursterm,gasturbine-locomotieven,locomotieven naar wijze van aandrijving,gasturbine-locomotief,gasturbine-locomotief
300228422,800025704,300228422,voorkeursterm,stoomlocomotieven,locomotieven naar wijze van aandrijving,stoomlocomotief,stoomlocomotief
300228423,800025705,300228423,voorkeursterm,werpstokken,projectiellanceerders met niet-explosief voortstuwingsmiddel,werpstok,werpstok
300228425,800025706,300228425,voorkeursterm,restauratiewagens,passagiersrijtuigen naar functie,restauratiewagen,restauratiewagen
300228430,800025707,300228430,voorkeursterm,cartridge pleats,plooien,cartridge pleat,cartridge pleat
300228436,800025708,300228436,voorkeursterm,stolpplooien,plooien,stolpplooi,stolpplooi
300228444,800025709,300228444,voorkeursterm,platte plooien,plooien,platte plooi,platte plooi
300228460,800025710,300228460,voorkeursterm,vlinderplooien,plooien,vlinderplooi,vlinderplooi
300228472,800025711,300228472,voorkeursterm,naden,onderdelen naar algemene context,naad,naad
300228475,800025712,300228475,voorkeursterm,schering en inslag,weeftechnieken: patroonvorming,,
300228479,800025713,300228479,voorkeursterm,uitrustingen voor zaken of financiële aangelegenheden,uitrustingen naar beroep of vakgebied,,
300228482,800025714,300228482,voorkeursterm,bankautomaten,uitrustingen voor zaken of financiële aangelegenheden,bankautomaat,bankautomaat
300228486,800025715,300228486,voorkeursterm,inslagpatroon,weeftechnieken: patroonvorming,ingeslagen patroon,ingeslagen patroon
300228487,800025716,300228487,voorkeursterm,kiepkarren,nonrevenue cars,kiepkar,kiepkar
300228506,800025717,300228506,voorkeursterm,elektrische locomotieven,locomotieven naar wijze van aandrijving,elektrische locomotief,elektrische locomotief
300228510,800025718,300228510,voorkeursterm,gezwaluwstaart tapijtwerk,tapijtwerk,,
300228512,800025719,300228512,voorkeursterm,chawls,huurkazernes,,
300228517,800025720,300228517,voorkeursterm,exprestreinen,passagiersrijtuigen naar functie,exprestrein,exprestrein
300228521,800025721,300228521,voorkeursterm,open goederenwagons,goederenwagons naar vorm,open goederenwagon,open goederenwagon
300228522,800025722,300228522,voorkeursterm,kelim tapijtwerk,tapijtwerk,,
300228524,800025723,300228524,voorkeursterm,hopperwagons,goederenwagons naar vorm,hopperwagon,hopperwagon
300228526,800025724,300228526,voorkeursterm,dubbelgebreid tapijtwerk,tapijtwerk,,
300228531,800025725,300228531,voorkeursterm,getande tapisserie,gezwaluwstaart tapijtwerk,,
300228538,800025726,300228538,voorkeursterm,twijnen,textielvervaardigingsprocedés en -technieken,getwijnd,getwijnd
300228544,800025727,300228544,voorkeursterm,kettingtwijnbinding,weefprocedés en -technieken,kettingtwijngebonden,kettingtwijngebonden
300228556,800025728,300228556,voorkeursterm,plisseren,textielbewerkingsprocedés en -technieken,geplisseerd,geplisseerd
300228560,800025729,300228560,voorkeursterm,omwikkelde inslag,weefprocedés en -technieken,omwikkeld ingeslagen,omwikkeld ingeslagen
300228561,800025730,300228561,voorkeursterm,transit spoorvoertuigen,railvoertuigen,transit spoorvoertuig,transit spoorvoertuig
300228566,800025731,300228566,voorkeursterm,light-railtransitvoertuigen,transit spoorvoertuigen,light-railtransitvoertuig,light-railtransitvoertuig
300228568,800025732,300228568,voorkeursterm,snelle transit spoorvoertuigen,transit spoorvoertuigen,,
300228594,800025733,300228594,voorkeursterm,autowagons,goederenwagons naar functie,autowagon,autowagon
300228654,800025734,300228654,voorkeursterm,pijltjes,projectielen met niet-explosieve voorstuwing,pijltje,pijltje
300228676,800025735,300228676,voorkeursterm,degradatie,aantasting,gedegradeerd,gedegradeerd
300228711,800025736,300228711,voorkeursterm,natheid,fysische eigenschappen,,
300228714,800025737,300228714,voorkeursterm,werpbijlen,strijdbijlen,werpbijl,werpbijl
300228716,800025738,300228716,voorkeursterm,francisca's,werpbijlen,francisca,francisca
300228717,800025739,300228717,voorkeursterm,verzadigd met water,fysische eigenschappen,,
300228728,800025740,300228728,voorkeursterm,toestanden en invloeden: hout,toestanden en invloeden,toestand en invloed: hout,toestand en invloed: hout
300228734,800025741,300228734,voorkeursterm,moeheid,sterkte van materialen,,
300228744,800025742,300228744,voorkeursterm,toestanden en invloeden: leer,toestanden en invloeden,toestand en invloed: leer,toestand en invloed: leer
300228751,800025743,300228751,voorkeursterm,craqueleren,barsten,gecraqueleerd,gecraqueleerd
300228797,800025744,300228797,voorkeursterm,rimpelig,toestanden en invloeden,gerimpeld,gerimpeld
300228802,800025745,300228802,voorkeursterm,plooien,toestanden en invloeden,geplooid,geplooid
300228803,800025746,300228803,voorkeursterm,rillen,wijzigingen in oppervlakte of structuur,gerild,gerild
300228824,800025747,300228824,voorkeursterm,sneeuwruimers,onderhouds- en schoonmaakbenodigdheden,sneeuwruimer,sneeuwruimer
300228873,800025748,300228873,voorkeursterm,veewagens,goederenwagons naar functie,veewagen,veewagen
300228878,800025749,300228878,voorkeursterm,TGV's,hogesnelheidstreinen,TGV,TGV
300228897,800025750,300228897,voorkeursterm,trolley trams,trams,trolley tram,trolley tram
300229002,800025751,300229002,voorkeursterm,stedelijke milieu's,milieu's,stedelijk milieu,stedelijk milieu
300229010,800025752,300229010,voorkeursterm,nucleaire straling,energie,,
300229138,800025753,300229138,voorkeursterm,light-railvoertuigen,light-railtransitvoertuigen,light-railvoertuig,light-railvoertuig
300229156,800025754,300229156,voorkeursterm,salonrijtuigen,passagiersrijtuigen naar functie,salonrijtuig,salonrijtuig
