ODIS_ID,ODIS URI,RECORD_OMSCHRIJVING,Soort_N,Waarde_N
100246,http://www.odis.be/lnk/PS_100246,Jules de Praetere (1879-1947),F1N6,"de Praetere, Julius"
100262,http://www.odis.be/lnk/PS_100262,Jan Smekens (1922-2009),F1N5,"Smekens, Jan"
100272,http://www.odis.be/lnk/PS_100272,Alphonse Stevens (1866-1944),F1N5,"Stevens, Alphonse"
100314,http://www.odis.be/lnk/PS_100314,R. Van Houtte,F1N5,"Van Houtte, R."
100316,http://www.odis.be/lnk/PS_100316,J. Loontjens,F1N5,"Loontjens, J."
100318,http://www.odis.be/lnk/PS_100318,Pierre Humblet (1918-1987),F1N5,"Humblet, Pierre"
100339,http://www.odis.be/lnk/PS_100339,Herman Van Acker,F1N5,"Van Acker, Herman"
100359,http://www.odis.be/lnk/PS_100359,Marie Hartzer (1837-1908),F1N5,"Hartzer, Marie"
100360,http://www.odis.be/lnk/PS_100360,Marie Louise Hartzer (1837-1908),F1N5,"Hartzer, Marie Louise"
100367,http://www.odis.be/lnk/PS_100367,Emile Vanderstukken (1905-1998),F1N5,"Vanderstukken, Emile"
100370,http://www.odis.be/lnk/PS_100370,Isidoor Langerock (1828-1907),F1N5,"Langerock, Isidoor"
100384,http://www.odis.be/lnk/PS_100384,Amand Nys (1866-1942),F1N5,"Nys, Amand"
100392,http://www.odis.be/lnk/PS_100392,Constant  Sonneville (1849-1929),F1N5,"Sonneville, Constant "
101130,http://www.odis.be/lnk/PS_101130,Karel Leper (1922-2011),F1N5,"Leper, Karel"
101288,http://www.odis.be/lnk/PS_101288,N. Van Malleghem,F1N5,"Van Malleghem, N."
101289,http://www.odis.be/lnk/PS_101289,M. De Paepe,F1N5,"De Paepe, M."
101295,http://www.odis.be/lnk/PS_101295,Auguste Perret,F1N5,"Perret, Auguste"
101296,http://www.odis.be/lnk/PS_101296,J. Trentesau,F1N5,"Trentesau, J."
101297,http://www.odis.be/lnk/PS_101297,Johannes Scotus (1266-1308),F1N5,"Scotus, Johannes"
101298,http://www.odis.be/lnk/PS_101298,Gauthier de Bruges (1220-1307),F1N5,"de Bruges, Gauthier"
101298,http://www.odis.be/lnk/PS_101298,Gauthier de Bruges (1220-1307),F1N6,"de Bruges, Walter"
101298,http://www.odis.be/lnk/PS_101298,Gauthier de Bruges (1220-1307),F4N5,"Van Zande, Gauthier"
101298,http://www.odis.be/lnk/PS_101298,Gauthier de Bruges (1220-1307),F4N6,"Van Zande, Walter"
101312,http://www.odis.be/lnk/PS_101312,Josephus Leire (1848-1903),F1N5,"Leire, Josephus"
101313,http://www.odis.be/lnk/PS_101313,Henricus Leleu (1859-1945),F1N5,"Leleu, Henricus"
101314,http://www.odis.be/lnk/PS_101314,Joannes Lelieur (1806-1900),F1N5,"Lelieur, Joannes"
101319,http://www.odis.be/lnk/PS_101319,Hubertus Lemarcq (1921-2001),F1N5,"Lemarcq, Hubertus"
101320,http://www.odis.be/lnk/PS_101320,Petrus Lemenu (1824-1871),F1N1,"Lemenu, Ludovicus"
101320,http://www.odis.be/lnk/PS_101320,Petrus Lemenu (1824-1871),F1N5,"Lemenu, Petrus"
101328,http://www.odis.be/lnk/PS_101328,Jozef Lodrioor (1921-2011),F1N5,"Lodrioor, Jozef"
101334,http://www.odis.be/lnk/PS_101334,Joris Minne (1897-1988),F1N5,"Minne, Joris"
101344,http://www.odis.be/lnk/PS_101344,Prosper Alleene (1885-1965),F1N5,"Alleene, Prosper"
101345,http://www.odis.be/lnk/PS_101345,Pierre Glaude,F1N5,"Glaude, Pierre"
101346,http://www.odis.be/lnk/PS_101346,Léopold Nicolay,F1N5,"Nicolay, Léopold"
101347,http://www.odis.be/lnk/PS_101347,Henri De Laet,F1N5,"De Laet, Henri"
101348,http://www.odis.be/lnk/PS_101348,Rachel Haegheman,F1N5,"Haegheman, Rachel"
101349,http://www.odis.be/lnk/PS_101349,August Alleene,F1N5,"Alleene, August"
101351,http://www.odis.be/lnk/PS_101351,Roger Alleene,F1N5,"Alleene, Roger"
101353,http://www.odis.be/lnk/PS_101353,Jan Sneyers (1935-2010),F1N5,"Sneyers, Jan"
101354,http://www.odis.be/lnk/PS_101354,Juul Verbiest (1925-2010),F1N5,"Verbiest, Juul"
101355,http://www.odis.be/lnk/PS_101355,Bruno Lemoine (1826-1867),F1N5,"Lemoine, Bruno"
101356,http://www.odis.be/lnk/PS_101356,Julianus Lepere (1847-1906),F1N5,"Lepere, Julianus"
101357,http://www.odis.be/lnk/PS_101357,Alexander Brandt (1874-1932),F1N5,"Brandt, Alexander"
101358,http://www.odis.be/lnk/PS_101358,Omer Becu (1902-1982),F1N5,"Becu, Omer"
101366,http://www.odis.be/lnk/PS_101366,Alfredus Lepoutre (1839-1893),F1N5,"Lepoutre, Alfredus"
101367,http://www.odis.be/lnk/PS_101367,Victor Lepoutre (1812-1873),F1N5,"Lepoutre, Victor"
101368,http://www.odis.be/lnk/PS_101368,Petrus Lermyte (1798-1876),F1N5,"Lermyte, Petrus"
101373,http://www.odis.be/lnk/PS_101373,Jean-Baptiste Apers (1853-1919),F1N5,"Apers, Jean-Baptiste"
101375,http://www.odis.be/lnk/PS_101375,Adrien Delpy (-1949),F1N5,"Delpy, Adrien"
101376,http://www.odis.be/lnk/PS_101376,François De Prez,F1N5,"De Prez, François"
101377,http://www.odis.be/lnk/PS_101377,Emiel Bessemans,F1N5,"Bessemans, Emiel"
101378,http://www.odis.be/lnk/PS_101378,J.-B. Mettewie,F1N5,"Mettewie, J.-B."
101379,http://www.odis.be/lnk/PS_101379,R. Cirlin,F1N5,"Cirlin, R."
101380,http://www.odis.be/lnk/PS_101380,Eduard Stautemas (1858-1928),F1N1,"Stautemas, Milio"
101380,http://www.odis.be/lnk/PS_101380,Eduard Stautemas (1858-1928),F1N5,"Stautemas, Eduard"
101381,http://www.odis.be/lnk/PS_101381,Frans Temmerman (1861-1911),F1N5,"Temmerman, Frans"
101382,http://www.odis.be/lnk/PS_101382,August Temmerman (1833-1895),F1N5,"Temmerman, August"
101383,http://www.odis.be/lnk/PS_101383,Edward Temmerman (1883-),F1N5,"Temmerman, Edward"
101384,http://www.odis.be/lnk/PS_101384,Albert Parmentier (1920-2011),F1N5,"Parmentier, Albert"
101385,http://www.odis.be/lnk/PS_101385,Jacob Masquelier,F1N5,"Masquelier, Jacob"
101386,http://www.odis.be/lnk/PS_101386,Philémon  De Witte (1888-1951),F1N5,"De Witte, Philémon "
101387,http://www.odis.be/lnk/PS_101387,Karel Van den Branden (1900-1955),F1N5,"Van den Branden, Karel"
101388,http://www.odis.be/lnk/PS_101388,Jules Van Droogenbroeck (1918-1979),F1N5,"Van Droogenbroeck, Jules"
101389,http://www.odis.be/lnk/PS_101389,Adolf Van Molle (-1937),F1N5,"Van Molle, Adolf"
101390,http://www.odis.be/lnk/PS_101390,Constant Van Molle (1846-),F1N5,"Van Molle, Constant"
101391,http://www.odis.be/lnk/PS_101391,Jozef Van den Borre ,F1N5,"Van den Borre , Jozef"
101392,http://www.odis.be/lnk/PS_101392,Louis Dhaeseleer,F1N5,"Dhaeseleer, Louis"
101393,http://www.odis.be/lnk/PS_101393,Frans Schouppe,F1N5,"Schouppe, Frans"
101394,http://www.odis.be/lnk/PS_101394,Frans Tas (1912-1965),F1N5,"Tas, Frans"
101395,http://www.odis.be/lnk/PS_101395,Louis De Smet,F1N5,"De Smet, Louis"
101396,http://www.odis.be/lnk/PS_101396,Petrus De Neef,F1N5,"De Neef, Petrus"
101397,http://www.odis.be/lnk/PS_101397,Albert Van den Broeck ,F1N5,"Van den Broeck , Albert"
101398,http://www.odis.be/lnk/PS_101398,René Verbestel,F1N5,"Verbestel, René"
101399,http://www.odis.be/lnk/PS_101399,Petrus Rollier,F1N5,"Rollier, Petrus"
101400,http://www.odis.be/lnk/PS_101400,Clement Laurent (1921-1998),F1N5,"Laurent, Clement"
101401,http://www.odis.be/lnk/PS_101401,Alfred Haesaerts (1873-1954),F1N5,"Haesaerts, Alfred"
101402,http://www.odis.be/lnk/PS_101402,Jozef Van Droogenbroeck (1933-),F1N5,"Van Droogenbroeck, Jozef"
101406,http://www.odis.be/lnk/PS_101406,Philemon Schouppe (1924-),F1N5,"Schouppe, Philemon"
101410,http://www.odis.be/lnk/PS_101410,Adolf De Mey,F1N5,"De Mey, Adolf"
101411,http://www.odis.be/lnk/PS_101411,Jan D'Haseleer,F1N5,"D'Haseleer, Jan"
101412,http://www.odis.be/lnk/PS_101412,Petrus De Brabanter,F1N5,"De Brabanter, Petrus"
101413,http://www.odis.be/lnk/PS_101413,Willy De Schrijver,F1N5,"De Schrijver, Willy"
101414,http://www.odis.be/lnk/PS_101414,Richard De Schrijver,F1N5,"De Schrijver, Richard"
101416,http://www.odis.be/lnk/PS_101416,Laurent Van Droogenbroeck (1939-1992),F1N5,"Van Droogenbroeck, Laurent"
101417,http://www.odis.be/lnk/PS_101417,Jeanne Van den Borre,F1N5,"Van den Borre, Jeanne"
101418,http://www.odis.be/lnk/PS_101418,Albert Van Kelekom (1918-1976),F1N5,"Van Kelekom, Albert"
101419,http://www.odis.be/lnk/PS_101419,Carolus Leroy (1805-1840),F1N5,"Leroy, Carolus"
101420,http://www.odis.be/lnk/PS_101420,Marcel Segers,F1N5,"Segers, Marcel"
101423,http://www.odis.be/lnk/PS_101423,Henri Van Der Slagmolen (1947-),F1N5,"Van Der Slagmolen, Henri"
101424,http://www.odis.be/lnk/PS_101424,Roger De Neve (1929-),F1N5,"De Neve, Roger"
101425,http://www.odis.be/lnk/PS_101425,Maurits Arijs,F1N5,"Arijs, Maurits"
101426,http://www.odis.be/lnk/PS_101426,Petrus Leroy (1857-1885),F1N5,"Leroy, Petrus"
101427,http://www.odis.be/lnk/PS_101427,Louis Van Den Borre,F1N5,"Van Den Borre, Louis"
101428,http://www.odis.be/lnk/PS_101428,Frans D'Hoe,F1N5,"D'Hoe, Frans"
101429,http://www.odis.be/lnk/PS_101429,Pierre Van Valckenborgh,F1N5,"Van Valckenborgh, Pierre"
101430,http://www.odis.be/lnk/PS_101430,Willy Rossignol (1964-),F1N5,"Rossignol, Willy"
101431,http://www.odis.be/lnk/PS_101431,Paul Deneys (1947-),F1N5,"Deneys, Paul"
101432,http://www.odis.be/lnk/PS_101432,Maurits De Backer,F1N5,"De Backer, Maurits"
101433,http://www.odis.be/lnk/PS_101433,Freddie Scherlippens,F1N5,"Scherlippens, Freddie"
101434,http://www.odis.be/lnk/PS_101434,Marcel De Leeuw,F1N5,"De Leeuw, Marcel"
101435,http://www.odis.be/lnk/PS_101435,Jozef De Leener,F1N5,"De Leener, Jozef"
101436,http://www.odis.be/lnk/PS_101436,Rufin Asselman,F1N5,"Asselman, Rufin"
101437,http://www.odis.be/lnk/PS_101437,Jozef Maes,F1N5,"Maes, Jozef"
101438,http://www.odis.be/lnk/PS_101438,Willy D'Hondt (1937-),F1N5,"D'Hondt, Willy"
101439,http://www.odis.be/lnk/PS_101439,Petrus De Neef,F1N5,"De Neef, Petrus"
101440,http://www.odis.be/lnk/PS_101440,Frans Heymans,F1N5,"Heymans, Frans"
101441,http://www.odis.be/lnk/PS_101441,Remi Segers,F1N5,"Segers, Remi"
101442,http://www.odis.be/lnk/PS_101442,Edmond Van Kelekom,F1N5,"Van Kelekom, Edmond"
101443,http://www.odis.be/lnk/PS_101443,Arthur Brian,F1N5,"Brian, Arthur"
101444,http://www.odis.be/lnk/PS_101444,Domien Moock,F1N5,"Moock, Domien"
101445,http://www.odis.be/lnk/PS_101445,Alexander Pollet,F1N5,"Pollet, Alexander"
101446,http://www.odis.be/lnk/PS_101446,Amatus Van Daele,F1N5,"Van Daele, Amatus"
101447,http://www.odis.be/lnk/PS_101447,Petrus Van Droogenbroeck,F1N5,"Van Droogenbroeck, Petrus"
101448,http://www.odis.be/lnk/PS_101448,Arthur Boriau,F1N5,"Boriau, Arthur"
101449,http://www.odis.be/lnk/PS_101449,Ludovicus De Smet,F1N5,"De Smet, Ludovicus"
101453,http://www.odis.be/lnk/PS_101453,Marie-Jeanne Adriaens (1932),F1N5,"Adriaens, Marie-Jeanne"
101456,http://www.odis.be/lnk/PS_101456,Willy Van der Borght (1946-),F1N5,"Van der Borght, Willy"
101457,http://www.odis.be/lnk/PS_101457,Linda De Mey (1955-),F1N5,"De Mey, Linda"
101458,http://www.odis.be/lnk/PS_101458,Ronny Ancaer (1953-),F1N5,"Ancaer, Ronny"
101459,http://www.odis.be/lnk/PS_101459,Juliaan Van Ginderdeuren (1954-),F1N5,"Van Ginderdeuren, Juliaan"
101460,http://www.odis.be/lnk/PS_101460,Dirk Lodewijk (1961-),F1N5,"Lodewijk, Dirk"
101465,http://www.odis.be/lnk/PS_101465,Hubert Geeraerts,F1N5,"Geeraerts, Hubert"
101467,http://www.odis.be/lnk/PS_101467,Johnny Van Droogenbroeck,F1N5,"Van Droogenbroeck, Johnny"
101468,http://www.odis.be/lnk/PS_101468,Hans Eylenbosch,F1N5,"Eylenbosch, Hans"
101469,http://www.odis.be/lnk/PS_101469,Marcel Van den Brouck,F1N5,"Van den Brouck, Marcel"
101470,http://www.odis.be/lnk/PS_101470,Marina Vandezande,F1N5,"Vandezande, Marina"
101472,http://www.odis.be/lnk/PS_101472,Jan Velleman,F1N5,"Velleman, Jan"
101474,http://www.odis.be/lnk/PS_101474,Tonny De Winter,F1N5,"De Winter, Tonny"
101475,http://www.odis.be/lnk/PS_101475,Joris Leuridan (1919-1999),F1N5,"Leuridan, Joris"
101476,http://www.odis.be/lnk/PS_101476,Petrus Leuridan (1824-1893),F1N5,"Leuridan, Petrus"
101477,http://www.odis.be/lnk/PS_101477,Etienne Marttin,F1N5,"Marttin, Etienne"
101478,http://www.odis.be/lnk/PS_101478,Diederik Secelle,F1N5,"Secelle, Diederik"
101479,http://www.odis.be/lnk/PS_101479,Jules Van Barel,F1N5,"Van Barel, Jules"
101480,http://www.odis.be/lnk/PS_101480,Augusta De Mesmaecker,F1N5,"De Mesmaecker, Augusta"
101481,http://www.odis.be/lnk/PS_101481,Chris Tas,F1N5,"Tas, Chris"
101482,http://www.odis.be/lnk/PS_101482,Johan Plas,F1N5,"Plas, Johan"
101483,http://www.odis.be/lnk/PS_101483,Katia Segers,F1N5,"Segers, Katia"
101484,http://www.odis.be/lnk/PS_101484,Roger Tas,F1N5,"Tas, Roger"
101485,http://www.odis.be/lnk/PS_101485,Rita Van Vaerenbergh,F1N5,"Van Vaerenbergh, Rita"
101486,http://www.odis.be/lnk/PS_101486,Jan François,F1N5,"François, Jan"
101487,http://www.odis.be/lnk/PS_101487,Willy Mincke,F1N5,"Mincke, Willy"
101488,http://www.odis.be/lnk/PS_101488,Paul Schouppe,F1N5,"Schouppe, Paul"
101489,http://www.odis.be/lnk/PS_101489,Pierre Van Den Broeck,F1N5,"Van Den Broeck, Pierre"
101490,http://www.odis.be/lnk/PS_101490,Luc Van Den Broeck,F1N5,"Van Den Broeck, Luc"
101491,http://www.odis.be/lnk/PS_101491,Geert Van Bossuyt,F1N5,"Van Bossuyt, Geert"
101492,http://www.odis.be/lnk/PS_101492,Patrick Van Der Weeën,F1N5,"Van Der Weeën, Patrick"
101493,http://www.odis.be/lnk/PS_101493,Marc De Bisschop,F1N5,"De Bisschop, Marc"
101494,http://www.odis.be/lnk/PS_101494,Laurentius Halflants (1868-1949),F1N5,"Halflants, Laurentius"
101496,http://www.odis.be/lnk/PS_101496,Greta Schelfhout,F1N5,"Schelfhout, Greta"
101497,http://www.odis.be/lnk/PS_101497,Chantale Segers,F1N5,"Segers, Chantale"
101498,http://www.odis.be/lnk/PS_101498,Simonne De Leeuw,F1N5,"De Leeuw, Simonne"
101499,http://www.odis.be/lnk/PS_101499,Magda d'Hoe,F1N5,"d'Hoe, Magda"
101500,http://www.odis.be/lnk/PS_101500,Linda Platteau,F1N5,"Platteau, Linda"
101501,http://www.odis.be/lnk/PS_101501,Anne-Marie Guldemont,F1N5,"Guldemont, Anne-Marie"
101502,http://www.odis.be/lnk/PS_101502,Leen Heymans,F1N5,"Heymans, Leen"
101503,http://www.odis.be/lnk/PS_101503,Marion Pollet,F1N5,"Pollet, Marion"
101504,http://www.odis.be/lnk/PS_101504,Conny Guns,F1N5,"Guns, Conny"
101505,http://www.odis.be/lnk/PS_101505,Yolande Heymans,F1N5,"Heymans, Yolande"
101519,http://www.odis.be/lnk/PS_101519,Louis Charels (1875-1912),F1N5,"Charels, Louis"
101523,http://www.odis.be/lnk/PS_101523,Arthur Wieme,F1N5,"Wieme, Arthur"
101524,http://www.odis.be/lnk/PS_101524,L. Van Dael,F1N5,"Van Dael, L."
101525,http://www.odis.be/lnk/PS_101525,G. De Bie,F1N5,"De Bie, G."
101526,http://www.odis.be/lnk/PS_101526,A. Rolis,F1N5,"Rolis, A."
101527,http://www.odis.be/lnk/PS_101527,E. De Bisschop,F1N5,"De Bisschop, E."
101528,http://www.odis.be/lnk/PS_101528,Willem Schonkeren,F1N5,"Schonkeren, Willem"
101556,http://www.odis.be/lnk/PS_101556,Louis Charels (1913-1949),F1N5,"Charels, Louis"
101569,http://www.odis.be/lnk/PS_101569,Jean Hamel (1912-),F1N5,"Hamel, Jean"
101593,http://www.odis.be/lnk/PS_101593,Amandus Liebaert (1815-1892),F1N5,"Liebaert, Amandus"
101594,http://www.odis.be/lnk/PS_101594,Petrus Lienard (1833-1901),F1N5,"Lienard, Petrus"
101595,http://www.odis.be/lnk/PS_101595,Eduardus Lietaer (1820-1904),F1N5,"Lietaer, Eduardus"
101598,http://www.odis.be/lnk/PS_101598,Karel Van Spitaels,F1N5,"Van Spitaels, Karel"
101601,http://www.odis.be/lnk/PS_101601,E. Coppens,F1N5,"Coppens, E."
101602,http://www.odis.be/lnk/PS_101602,Louis Venesoen,F1N5,"Venesoen, Louis"
101606,http://www.odis.be/lnk/PS_101606,Frans Daems (1899-1962),F1N5,"Daems, Frans"
101612,http://www.odis.be/lnk/PS_101612,Alfons Daems (1912-1992),F1N5,"Daems, Alfons"
101753,http://www.odis.be/lnk/PS_101753,Jozef Vander Moere (1924-2009),F1N5,"Vander Moere, Jozef"
101803,http://www.odis.be/lnk/PS_101803,Leon Van Der Aa,F1N5,"Van Der Aa, Leon"
101804,http://www.odis.be/lnk/PS_101804,Albert Degrijse (1897-1973),F1N5,"Degrijse, Albert"
101805,http://www.odis.be/lnk/PS_101805,Georges Hendrickx (1902-1983),F1N5,"Hendrickx, Georges"
101808,http://www.odis.be/lnk/PS_101808,Julien Geldof (1906-1966),F1N5,"Geldof, Julien"
101811,http://www.odis.be/lnk/PS_101811,Eduardus Lietaert (1853-1911),F1N5,"Lietaert, Eduardus"
101812,http://www.odis.be/lnk/PS_101812,Franciscus Lievens (1826-1892),F1N5,"Lievens, Franciscus"
101813,http://www.odis.be/lnk/PS_101813,Corneel Vandekeybus (1936-2011),F1N5,"Vandekeybus, Corneel"
101815,http://www.odis.be/lnk/PS_101815,Gustavus Lievens (1872-1935),F1N5,"Lievens, Gustavus"
101819,http://www.odis.be/lnk/PS_101819,Paul Lobelle (1922-2001),F1N5,"Lobelle, Paul"
101835,http://www.odis.be/lnk/PS_101835,François Drossaert (1793-1863),F1N5,"Drossaert, François"
101836,http://www.odis.be/lnk/PS_101836,Philippe Robiets (1751-1831),F1N5,"Robiets, Philippe"
101839,http://www.odis.be/lnk/PS_101839,Edward Craeye (1879-1958),F1N5,"Craeye, Edward"
101844,http://www.odis.be/lnk/PS_101844,Edmondus De Vos (1917-1986),F1N1,"De Vos, Edmond"
101844,http://www.odis.be/lnk/PS_101844,Edmondus De Vos (1917-1986),F1N2,"De Vos, Mon"
101844,http://www.odis.be/lnk/PS_101844,Edmondus De Vos (1917-1986),F1N5,"De Vos, Edmondus"
101845,http://www.odis.be/lnk/PS_101845,Jozef Erreygers (1931-),F1N5,"Erreygers, Jozef"
101846,http://www.odis.be/lnk/PS_101846,Fons Lambregts,F1N5,"Lambregts, Fons"
101847,http://www.odis.be/lnk/PS_101847,Eugène Delvaen,F1N5,"Delvaen, Eugène"
101848,http://www.odis.be/lnk/PS_101848,Robert Dielis (1944),F1N1,"Dielis, Bob"
101848,http://www.odis.be/lnk/PS_101848,Robert Dielis (1944),F1N5,"Dielis, Robert"
101849,http://www.odis.be/lnk/PS_101849,Albert Bosschem (-1988),F1N5,"Bosschem, Albert"
101850,http://www.odis.be/lnk/PS_101850,Roger Leenaerts,F1N5,"Leenaerts, Roger"
101852,http://www.odis.be/lnk/PS_101852,A. Van Damme,F1N5,"Van Damme, A."
101853,http://www.odis.be/lnk/PS_101853,Corneel Verhoeven (1922-2001),F1N5,"Verhoeven, Corneel"
101854,http://www.odis.be/lnk/PS_101854,L. Leemans,F1N5,"Leemans, L."
101855,http://www.odis.be/lnk/PS_101855,Achiel De Vaere,F1N5,"De Vaere, Achiel"
101856,http://www.odis.be/lnk/PS_101856,E. Scheipers,F1N5,"Scheipers, E."
101857,http://www.odis.be/lnk/PS_101857,J. Peeters,F1N5,"Peeters, J."
101858,http://www.odis.be/lnk/PS_101858,August Claes,F1N5,"Claes, August"
101860,http://www.odis.be/lnk/PS_101860,Léon Antoine,F1N5,"Antoine, Léon"
101861,http://www.odis.be/lnk/PS_101861,Adolf Lebon,F1N5,"Lebon, Adolf"
101862,http://www.odis.be/lnk/PS_101862,Paul Van Eynde,F1N5,"Van Eynde, Paul"
101863,http://www.odis.be/lnk/PS_101863,Jozef Van Pelt,F1N5,"Van Pelt, Jozef"
101864,http://www.odis.be/lnk/PS_101864,Frans Baetens (-1956),F1N5,"Baetens, Frans"
101865,http://www.odis.be/lnk/PS_101865,Juul Van Gucht (1920-2009),F1N5,"Van Gucht, Juul"
101866,http://www.odis.be/lnk/PS_101866,Raymond Van Hoven (1922-2009),F1N1,"Van Hoven, Mon"
101866,http://www.odis.be/lnk/PS_101866,Raymond Van Hoven (1922-2009),F1N5,"Van Hoven, Raymond"
101869,http://www.odis.be/lnk/PS_101869,Emiel François (1925-),F1N5,"François, Emiel"
101878,http://www.odis.be/lnk/PS_101878,Maurice Somers,F1N5,"Somers, Maurice"
101879,http://www.odis.be/lnk/PS_101879,Raymond Bruyninckx (1928-),F1N5,"Bruyninckx, Raymond"
101880,http://www.odis.be/lnk/PS_101880,Louis Coolen,F1N5,"Coolen, Louis"
101881,http://www.odis.be/lnk/PS_101881,Siegfried Vlaeminck,F1N1,"Vlaeminck, Sieg"
101881,http://www.odis.be/lnk/PS_101881,Siegfried Vlaeminck,F1N5,"Vlaeminck, Siegfried"
101882,http://www.odis.be/lnk/PS_101882,Jaak Janssen,F1N5,"Janssen, Jaak"
101883,http://www.odis.be/lnk/PS_101883,Michel Preuveneers (1943-),F1N5,"Preuveneers, Michel"
101884,http://www.odis.be/lnk/PS_101884,Hugo Roux (1948-),F1N5,"Roux, Hugo"
101885,http://www.odis.be/lnk/PS_101885,Peter Bongaerts (1950-),F1N5,"Bongaerts, Peter"
101887,http://www.odis.be/lnk/PS_101887,Wim Swinnen,F1N5,"Swinnen, Wim"
101888,http://www.odis.be/lnk/PS_101888,Roger Liberloo (1946-),F1N5,"Liberloo, Roger"
101899,http://www.odis.be/lnk/PS_101899,Charles Van Wijnsberghe (1901-1966),F1N5,"Van Wijnsberghe, Charles"
101934,http://www.odis.be/lnk/PS_101934,Pierre Gijsen (1926-2011),F1N1,"Gijsen, Piet"
101934,http://www.odis.be/lnk/PS_101934,Pierre Gijsen (1926-2011),F1N5,"Gijsen, Pierre"
101968,http://www.odis.be/lnk/PS_101968,Constantinus Loncke (1815-1875),F1N5,"Loncke, Constantinus"
101969,http://www.odis.be/lnk/PS_101969,Eduardus Loncke (1831-1914),F1N5,"Loncke, Eduardus"
101970,http://www.odis.be/lnk/PS_101970,Franciscus Loncke (1815-1849),F1N5,"Loncke, Franciscus"
102018,http://www.odis.be/lnk/PS_102018,Albert Arnou,F1N5,"Arnou, Albert"
102019,http://www.odis.be/lnk/PS_102019,Jozef Fransen (1883-1953),F1N5,"Fransen, Jozef"
102023,http://www.odis.be/lnk/PS_102023,Frans Dens (1880-),F1N5,"Dens, François"
102023,http://www.odis.be/lnk/PS_102023,Frans Dens (1880-),F1N6,"Dens, Frans"
102024,http://www.odis.be/lnk/PS_102024,Fernand Defever (1902-),F1N5,"Defever, Fernand"
102025,http://www.odis.be/lnk/PS_102025,Emile Delrue,F1N5,"Delrue, Emile"
102026,http://www.odis.be/lnk/PS_102026,Jan Dero,F1N5,"Dero, Jan"
102027,http://www.odis.be/lnk/PS_102027,Pierre Devos,F1N5,"Devos, Pierre"
102028,http://www.odis.be/lnk/PS_102028,Alexander Van Papenhoven (1668-1759),F1N5,"Van Papenhoven, Alexander"
102029,http://www.odis.be/lnk/PS_102029,Charles Van Genechten (1867-1899),F1N5,"Van Genechten, Charles"
102030,http://www.odis.be/lnk/PS_102030,Gustaaf Wappers (1803-1874),F1N5,"Wappers, Gustaaf"
102033,http://www.odis.be/lnk/PS_102033,Julien Creytens (1897-1972),F1N5,"Creytens, Julien"
102034,http://www.odis.be/lnk/PS_102034,Victor Gorle (1900-1966),F1N5,"Gorle, Victor"
102038,http://www.odis.be/lnk/PS_102038,Matthieu Van Bree (1773-1839),F1N5,"Van Bree, Mathieu"
102038,http://www.odis.be/lnk/PS_102038,Matthieu Van Bree (1773-1839),F1N6,"Van Bree, Mattheüs"
102038,http://www.odis.be/lnk/PS_102038,Matthieu Van Bree (1773-1839),F1N7,"Van Bree, Matthias"
102038,http://www.odis.be/lnk/PS_102038,Matthieu Van Bree (1773-1839),F1N8,"Van Bree, Matthieu"
102038,http://www.odis.be/lnk/PS_102038,Matthieu Van Bree (1773-1839),F1N9,"Van Bree, Matthijs"
102038,http://www.odis.be/lnk/PS_102038,Matthieu Van Bree (1773-1839),F4N5,"Van Brée, Mathieu"
102038,http://www.odis.be/lnk/PS_102038,Matthieu Van Bree (1773-1839),F4N6,"Van Brée, Mattheüs"
102038,http://www.odis.be/lnk/PS_102038,Matthieu Van Bree (1773-1839),F4N7,"Van Brée, Matthias"
102038,http://www.odis.be/lnk/PS_102038,Matthieu Van Bree (1773-1839),F4N8,"Van Brée, Matthieu"
102038,http://www.odis.be/lnk/PS_102038,Matthieu Van Bree (1773-1839),F4N9,"Van Brée, Matthijs"
102039,http://www.odis.be/lnk/PS_102039,Nicaise De Keyser (1813-1886),F1N5,"De Keyser, Nicaise"
102040,http://www.odis.be/lnk/PS_102040,Jozef Geefs (1808-1885),F1N5,"Geefs, Jozef"
102041,http://www.odis.be/lnk/PS_102041,Karel Verlat (1824-1890),F1N5,"Verlat, Karel"
102041,http://www.odis.be/lnk/PS_102041,Karel Verlat (1824-1890),F1N6,"Verlat, Michaël"
